id,slug,openTime,closeTime,city,address,postcode,voivodeship,county,community,region,salesRegion,openTimeSeconds,closeTimeSeconds,lat,lng,services
ID04917,"ID04917,gdansk-hemara-2-lok-u2-i-u3",06:00,23:00,Gdańsk,Hemara 2 lok. U2 i U3,80-280,Pomorskie,Gdańsk,GDAŃSK (GMINA MIEJSKA),DS3,PS3.3.3,21600,82800,54.383344,18.588799,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08780,"ID08780,gdansk-wladyslawa-cieszynskiego-6",06:00,23:00,Gdańsk,Władysława Cieszyńskiego 6,80-809,Pomorskie,Gdańsk,GDAŃSK (GMINA MIEJSKA),DS3,PS3.1.7,21600,82800,54.337885,18.606773,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID05435,"ID05435,legionowo-marszalka-jozefa-pilsudskiego-39",06:00,23:00,Legionowo,Marszałka Józefa Piłsudskiego 39,05-120,Mazowieckie,legionowski,LEGIONOWO (GMINA MIEJSKA),DS4,PS4.5.7,21600,82800,52.395883,20.931769,"BIH,DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID05975,"ID05975,poznan-glogowska-54-lok-1",06:00,23:00,Poznań,Głogowska 54 lok.1,60-737,Wielkopolskie,Poznań,POZNAŃ (GMINA MIEJSKA),DS1,PS1.1.2,21600,82800,52.397259,16.901862,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID06315,"ID06315,lublin-ul-obywatelska-9-lok-uzyt-6",06:00,22:00,Lublin,ul. Obywatelska 9 Lok. UŻYT. 6,20-092,Lubelskie,Lublin,LUBLIN (GMINA MIEJSKA),DS10,PS10.3.6,21600,79200,51.259003,22.57027,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID06709,"ID06709,bialystok-ul-antoniukowska-54a",06:00,23:00,Białystok,ul. Antoniukowska 54A,15-845,Podlaskie,Białystok,BIAŁYSTOK (GMINA MIEJSKA),DS4,PS4.3.5,21600,82800,53.144365,23.13365,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07069,"ID07069,gdansk-ul-a-flisykowskiego-15-lok-u01",06:00,23:00,Gdańsk,ul. A.Flisykowskiego 15 lok. U01,80-180,Pomorskie,Gdańsk,GDAŃSK (GMINA MIEJSKA),DS3,PS3.1.7,21600,82800,54.321872,18.561388,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07338,"ID07338,otwock-ul-kraszewskiego-58-lok-1u",06:00,23:00,Otwock,ul. Kraszewskiego 58 LOK.1U,05-402,Mazowieckie,otwocki,OTWOCK (GMINA MIEJSKA),DS4,PS4.4.4,21600,82800,52.106789,21.234344,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID06015,"ID06015,czestochowa-wreczycka-22-26",06:00,23:00,Częstochowa,Wręczycka 22/26,42-202,Śląskie,Częstochowa,CZĘSTOCHOWA (GMINA MIEJSKA),DS6,PS6.2.2,21600,82800,50.822123,19.079592,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID06020,"ID06020,dzialoszyn-pilsudskiego-28c",06:00,22:00,Działoszyn,Piłsudskiego 28c,98-355,Łódzkie,pajęczański,DZIAŁOSZYN (GMINA MIEJSKO-WIEJ,DS6,PS6.2.4,21600,79200,51.116895,18.873695,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08913,"ID08913,warszawa-ul-jana-kazimierza-46-lok-u5",06:00,23:00,Warszawa,ul. Jana Kazimierza 46 lok. U5,01-248,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.1.1,21600,82800,52.223572,20.940804,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID01249,"ID01249,krosno-odrzanskie-poznanska-31",06:00,23:00,Krosno Odrzańskie,Poznańska 31,66-600,Lubuskie,krośnieński (woj. lubuskie),KROSNO ODRZAŃSKIE (GMINA MIEJS,DS1,PS1.4.4,21600,82800,52.053533,15.102169,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03045,"ID03045,lublin-ul-przybylskiego-26",06:00,23:00,Lublin,ul. Przybylskiego 26,20-465,Lubelskie,Lublin,LUBLIN (GMINA MIEJSKA),DS10,PS10.3.5,21600,82800,51.214736,22.57232,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08524,"ID08524,slonsk-3-ego-lutego-72",06:00,23:00,Słońsk,3-ego lutego 72,66-436,Lubuskie,sulęciński,SŁOŃSK (GMINA WIEJSKA),DS2,PS2.5.5,21600,82800,52.562234,14.803244,"BIH,GSM,KPO,LOT,ODP,TER,ZBC"
ID03243,"ID03243,opole-ul-partyzancka-41b",06:00,23:00,Opole,ul. Partyzancka 41b,45-850,Opolskie,Opole,OPOLE (GMINA MIEJSKA),DS7,PS7.5.3,21600,82800,50.683542,17.88746,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04615,"ID04615,barlinek-gorzowska-71-1",06:00,23:00,Barlinek,Gorzowska 71/1,74-320,Zachodniopomorskie,myśliborski,BARLINEK (GMINA MIEJSKO-WIEJSK,DS2,PS2.5.4,21600,82800,52.988377,15.211487,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID06167,"ID06167,bialystok-ul-trawiasta-10-lok-u2-i-u3",06:00,23:00,Białystok,ul. Trawiasta 10 lok. U2 i U3,15-161,Podlaskie,Białystok,BIAŁYSTOK (GMINA MIEJSKA),DS4,PS4.3.1,21600,82800,53.155309,23.199943,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08476,"ID08476,debno-mickiewicza-41",06:00,23:00,Dębno,Mickiewicza 41,74-400,Zachodniopomorskie,myśliborski,DĘBNO (GMINA MIEJSKO-WIEJSKA),DS2,PS2.5.4,21600,82800,52.740014,14.70473,"BIH,GSM,KPO,LOT,ODP,TER,ZBC"
ID06075,"ID06075,ruda-slaska-pilsudskiego-16",06:00,22:00,Ruda Śląska,Piłsudskiego 16,41-707,Śląskie,Ruda Śląska,RUDA ŚLĄSKA (GMINA MIEJSKA),DS8,PS8.2.6,21600,79200,50.252955,18.901669,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID06055,"ID06055,zabrze-banachiewicza-15a",06:00,22:00,Zabrze,Banachiewicza 15a,41-819,Śląskie,Zabrze,ZABRZE (GMINA MIEJSKA),DS8,PS8.5.7,21600,79200,50.32778,18.773581,"BIH,DEN,GSM,KPO,ODP,PAC,RAC,REJ,TER,ZBC"
ID07547,"ID07547,tomaszow-lubelski-ul-lwowska-32",06:00,23:00,Tomaszów Lubelski,ul. Lwowska 32,22-600,Lubelskie,tomaszowski (woj. lubelskie),TOMASZÓW LUBELSKI (GMINA MIEJS,DS10,PS10.4.5,21600,82800,50.451419,23.417866,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07553,"ID07553,gliwice-ul-boh-getta-warszawskiego-12",06:00,23:00,Gliwice,ul. Boh. Getta Warszawskiego 12,44-100,Śląskie,Gliwice,GLIWICE (GMINA MIEJSKA),DS8,PS8.5.5,21600,82800,50.300701,18.676267,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07942,"ID07942,warszawa-ul-jorskiego-20",06:00,23:00,Warszawa,ul. Jórskiego 20,03-584,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.3.5,21600,82800,52.278191,21.063323,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07960,"ID07960,ostrowiec-swietokrzyski-os-ogrody-7c-7d",06:00,23:00,Ostrowiec Świętokrzyski,"os. Ogrody 7c, 7d",27-400,Świętokrzyskie,ostrowiecki,OSTROWIEC ŚWIĘTOKRZYSKI (GMINA,DS10,PS10.2.3,21600,82800,50.945713,21.399604,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07979,"ID07979,ostrowiec-swietokrzyski-ul-sandomierska-8",06:00,23:00,Ostrowiec Świętokrzyski,ul. Sandomierska 8,27-400,Świętokrzyskie,ostrowiecki,OSTROWIEC ŚWIĘTOKRZYSKI (GMINA,DS10,PS10.2.3,21600,82800,50.928087,21.387338,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID00151,"ID00151,wolomin-lipinska-52",06:00,23:00,Wołomin,Lipińska 52,05-200,Mazowieckie,wołomiński,WOŁOMIN (GMINA MIEJSKO-WIEJSKA,DS4,PS4.4.1,21600,82800,52.342064,21.244807,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID00610,"ID00610,zgorzelec-ul-daszynskiego-72",06:00,23:00,Zgorzelec,ul. Daszyńskiego 72,59-900,Dolnośląskie,zgorzelecki,ZGORZELEC (GMINA MIEJSKA),DS7,PS7.1.8,21600,82800,51.150063,15.005885,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02252,"ID02252,radzionkow-ul-artura-10",06:00,23:00,Radzionków,ul. Artura 10,41-922,Śląskie,tarnogórski,RADZIONKÓW (GMINA MIEJSKA),DS8,PS8.5.4,21600,82800,50.385257,18.902714,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02583,"ID02583,kobylka-ul-wolominska-2a",06:00,23:00,Kobyłka,ul. Wołomińska 2a,05-230,Mazowieckie,wołomiński,KOBYŁKA (GMINA MIEJSKA),DS4,PS4.4.1,21600,82800,52.336732,21.214074,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02942,"ID02942,swidwin-ul-polczynska-15",06:00,23:00,Świdwin,ul. Połczyńska 15,78-300,Zachodniopomorskie,świdwiński,ŚWIDWIN (GMINA MIEJSKA),DS2,PS2.6.4,21600,82800,53.774591,15.780083,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03157,"ID03157,zawiercie-ul-paderewskiego-134",06:00,23:00,Zawiercie,ul. Paderewskiego 134,42-431,Śląskie,zawierciański,ZAWIERCIE (GMINA MIEJSKA),DS10,PS10.1.6,21600,82800,50.477304,19.470721,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID05536,"ID05536,bytom-bartosza-glowackiego-8-lok-20-21",06:00,23:00,Bytom,"Bartosza Głowackiego 8 lok. 20,21",41-910,Śląskie,Bytom,BYTOM (GMINA MIEJSKA),DS8,PS8.2.1,21600,82800,50.339234,18.932495,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07913,"ID07913,zabierzow-bochenski-ul-zabierzow-bochenski-510",06:00,23:00,Zabierzów Bocheński,ul. Zabierzów Bocheński 510,32-007,Małopolskie,wielicki,NIEPOŁOMICE (GMINA MIEJSKO-WIE,DS9,PS9.6.2,21600,82800,50.067609,20.318518,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08804,"ID08804,leszno-ul-szybownikow-22",05:00,23:00,Leszno,ul. Szybowników 22,64-100,Wielkopolskie,Leszno,LESZNO (GMINA MIEJSKA),DS1,PS1.5.3,18000,82800,51.832506,16.537455,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07180,"ID07180,poznan-ul-fabryczna-14-lok-u1-i-u2",06:00,23:00,Poznań,ul. Fabryczna 14 Lok. U1 i U2,61-524,Wielkopolskie,Poznań,POZNAŃ (GMINA MIEJSKA),DS1,PS1.1.3,21600,82800,52.387499,16.912073,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07900,"ID07900,wielun-al-kosciuszki-25",06:00,23:00,Wieluń,al. Kościuszki 25,98-300,Łódzkie,wieluński,WIELUŃ (GMINA MIEJSKO-WIEJSKA),DS6,PS6.5.5,21600,82800,51.214646,18.587007,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07912,"ID07912,warszawa-ul-garibaldiego-4-lok-10p",06:00,23:00,Warszawa,ul. Garibaldiego 4 lok. 10P,04-078,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.4.2,21600,82800,52.244009,21.083947,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07937,"ID07937,szczecin-ul-pomorska-58",06:00,23:00,Szczecin,ul. Pomorska 58,70-812,Zachodniopomorskie,Szczecin,SZCZECIN (GMINA MIEJSKA),DS2,PS2.2.3,21600,82800,53.38603,14.678131,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08822,"ID08822,konin-ul-zakole-8a",06:00,23:00,Konin,ul. Zakole 8A,62-510,Wielkopolskie,Konin,KONIN (GMINA MIEJSKA),DS1,PS1.6.3,21600,82800,52.234243,18.277173,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID00607,"ID00607,jelenia-gora-ul-sudecka-11",06:00,23:00,Jelenia Góra,ul. Sudecka 11,58-500,Dolnośląskie,Jelenia Góra,JELENIA GÓRA (GMINA MIEJSKA),DS7,PS7.6.2,21600,82800,50.900616,15.738431,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03944,"ID03944,wroclaw-szklarska-20-1a",06:00,23:00,Wrocław,Szklarska 20/1A,54-138,Dolnośląskie,Wrocław,WROCŁAW (GMINA MIEJSKA),DS7,PS7.2.2,21600,82800,51.133905,16.957528,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04743,"ID04743,wilczyce-wroclawska-15b",06:00,23:00,Wilczyce,Wrocławska 15b,51-361,Dolnośląskie,wrocławski,DŁUGOŁĘKA (GMINA WIEJSKA),DS7,PS7.3.6,21600,82800,51.129492,17.152385,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID04989,"ID04989,warszawa-marszalkowska-81-lu1",06:00,23:00,Warszawa,Marszałkowska 81 LU1,00-683,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.6.3,21600,82800,52.225374,21.013816,"BIH,DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID05247,"ID05247,krakow-klonowica-15b",06:00,23:00,Kraków,Klonowica 15b,30-654,Małopolskie,Kraków,KRAKÓW (GMINA MIEJSKA),DS9,PS9.5.1,21600,82800,50.020063,19.957136,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID05445,"ID05445,naklo-nad-notecia-potulicka-14",06:00,23:00,Nakło Nad Notecią,Potulicka 14,89-100,Kujawsko-Pomorskie,nakielski,NAKŁO NAD NOTECIĄ (GMINA MIEJS,DS2,PS2.4.3,21600,82800,53.139845,17.611537,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02799,"ID02799,warszawa-ul-boguslawskiego-19",06:00,23:00,Warszawa,ul. Bogusławskiego 19,01-923,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.2.4,21600,82800,52.279856,20.921162,"BIH,DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08238,"ID08238,starogard-gdanski-ul-plk-dabka-26",06:00,23:00,Starogard Gdański,ul. Płk. Dąbka 26,83-200,Pomorskie,starogardzki,STAROGARD GDAŃSKI (GMINA MIEJS,DS3,PS3.1.2,21600,82800,53.985551,18.505807,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07861,"ID07861,kazimierza-wielka-ul-armii-krajowej-2",06:00,23:00,Kazimierza Wielka,ul. Armii Krajowej 2,28-500,Świętokrzyskie,kazimierski,KAZIMIERZA WIELKA (GMINA MIEJS,DS10,PS10.1.3,21600,82800,50.26471,20.493274,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07939,"ID07939,janikowo-ul-1-maja-2a",06:00,23:00,Janikowo,ul. 1 Maja 2A,88-160,Kujawsko-Pomorskie,inowrocławski,JANIKOWO (GMINA MIEJSKO-WIEJSK,DS1,PS1.6.5,21600,82800,52.74774,18.116007,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07941,"ID07941,warszawa-ul-slominskiego-17-lok-1-i-2",06:00,23:00,Warszawa,ul. Słomińskiego 17 Lok. 1 i 2,00-195,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.2.6,21600,82800,52.255908,20.987046,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08829,"ID08829,swarzedz-os-czwartakow-24i",06:00,23:00,Swarzędz,os. Czwartaków 24I,62-020,Wielkopolskie,poznański,SWARZĘDZ (GMINA MIEJSKO-WIEJSK,DS1,PS1.3.4,21600,82800,52.416802,17.082693,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03887,"ID03887,gubin-kosynierow-33",06:00,23:00,Gubin,Kosynierów 33,66-620,Lubuskie,krośnieński (woj. lubuskie),GUBIN (GMINA MIEJSKA),DS1,PS1.4.4,21600,82800,51.960883,14.720885,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07212,"ID07212,zgierz-ul-dluga-156a",06:00,23:00,Zgierz,ul. Długa 156A,95-100,Łódzkie,zgierski,ZGIERZ (GMINA MIEJSKA),DS6,PS6.6.4,21600,82800,51.850363,19.444352,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07949,"ID07949,lodz-ul-wroblewskiego-54",06:00,23:00,Łódź,ul. Wróblewskiego 54,93-566,Łódzkie,Łódź,ŁÓDŹ (GMINA MIEJSKA),DS6,PS6.4.5,21600,82800,51.743702,19.443461,"DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02591,"ID02591,mikolajki-pl-wolnosci-14-3-i-3a",06:00,23:00,Mikołajki,Pl. Wolności 14/3 i 3A,11-730,Warmińsko-Mazurskie,mrągowski,MIKOŁAJKI (GMINA MIEJSKO-WIEJS,DS4,PS4.2.4,21600,82800,53.801029,21.57214,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03844,"ID03844,pila-prusa-8-lok-u1",06:00,23:00,Piła,Prusa 8 lok. U1,64-920,Wielkopolskie,pilski,PIŁA (GMINA MIEJSKA),DS2,PS2.4.6,21600,82800,53.150545,16.717007,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID01469,"ID01469,opole-fieldorfa-14",06:00,23:00,Opole,Fieldorfa 14,45-273,Opolskie,Opole,OPOLE (GMINA MIEJSKA),DS7,PS7.5.4,21600,82800,50.684809,17.951752,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID01602,"ID01602,katowice-strzelecka-17a",06:00,23:00,Katowice,Strzelecka 17a,40-073,Śląskie,Katowice,KATOWICE (GMINA MIEJSKA),DS8,PS8.6.1,21600,82800,50.253083,19.007206,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02759,"ID02759,nowe-miasteczko-ul-rynek-5",06:00,23:00,Nowe Miasteczko,ul. Rynek 5,67-124,Lubuskie,nowosolski,NOWE MIASTECZKO (GMINA MIEJSKO,DS1,PS1.4.1,21600,82800,51.690545,15.731579,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08114,"ID08114,leszno-wladyslawa-jagielly-8c-10",06:00,23:00,Leszno,Władysława Jagiełły 8C/10,64-100,Wielkopolskie,Leszno,LESZNO (GMINA MIEJSKA),DS1,PS1.5.3,21600,82800,51.86724,16.582795,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08668,"ID08668,olsztyn-walentego-barczewskiego-1-12l-13l",06:00,23:00,Olsztyn,"Walentego Barczewskiego 1/12L,13L",10-061,Warmińsko-Mazurskie,Olsztyn,OLSZTYN (GMINA MIEJSKA),DS4,PS4.1.6,21600,82800,53.770189,20.472697,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07956,"ID07956,szczecin-ul-szosa-polska-86",06:00,23:00,Szczecin,ul. SZOSA POLSKA 86,71-800,Zachodniopomorskie,Szczecin,SZCZECIN (GMINA MIEJSKA),DS2,PS2.1.4,21600,82800,53.493359,14.583485,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07964,"ID07964,pewel-mala-ul-zywiecka-180",06:00,23:00,Pewel Mała,ul. Żywiecka 180,34-331,Śląskie,żywiecki,ŚWINNA (GMINA WIEJSKA),DS9,PS9.4.2,21600,82800,49.659462,19.296063,"DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02068,"ID02068,lublin-ul-tarasowa-3-3",06:00,23:00,Lublin,ul. Tarasowa 3/3,20-819,Lubelskie,Lublin,LUBLIN (GMINA MIEJSKA),DS10,PS10.3.4,21600,82800,51.265902,22.520377,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03546,"ID03546,poznan-lopianowa-1",06:00,23:00,Poznań,Łopianowa 1,61-680,Wielkopolskie,Poznań,POZNAŃ (GMINA MIEJSKA),DS1,PS1.2.4,21600,82800,52.486362,16.942263,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08158,"ID08158,witkowo-czerniejewska-5",06:00,23:00,Witkowo,Czerniejewska 5,62-230,Wielkopolskie,gnieźnieński,WITKOWO (GMINA MIEJSKO-WIEJSKA,DS1,PS1.6.2,21600,82800,52.439811,17.767864,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID05249,"ID05249,warszawa-wiertnicza-91",06:00,23:00,Warszawa,Wiertnicza 91,02-952,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.5.1,21600,82800,52.173459,21.079207,"BIH,DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07665,"ID07665,kielpin-ul-rolnicza-192",06:00,23:00,Kiełpin,ul. Rolnicza 192,05-092,Mazowieckie,warszawski zachodni,ŁOMIANKI (GMINA MIEJSKO-WIEJSK,DS4,PS4.3.7,21600,82800,52.354869,20.870837,"BIH,DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID07872,"ID07872,plock-al-armii-krajowej-17-lok-c",06:00,23:00,Płock,al. Armii Krajowej 17 LOK. C,09-410,Mazowieckie,Płock,PŁOCK (GMINA MIEJSKA),DS4,PS4.5.3,21600,82800,52.54196,19.763019,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03261,"ID03261,tczew-ul-slowackiego-5-4",06:00,23:00,Tczew,ul. Słowackiego 5/4,83-110,Pomorskie,tczewski,TCZEW (GMINA MIEJSKA),DS3,PS3.1.4,21600,82800,54.089487,18.796232,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03094,"ID03094,oborniki-ul-kowanowska-1-2",06:00,23:00,Oborniki,ul. Kowanowska 1/2,64-600,Wielkopolskie,obornicki,OBORNIKI (GMINA MIEJSKO-WIEJSK,DS2,PS2.4.6,21600,82800,52.652911,16.820174,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03255,"ID03255,tarnowo-podgorne-ul-poznanska-100b-lokal-nr-c",06:00,23:00,Tarnowo Podgórne,ul. Poznańska 100B lokal nr C,62-080,Wielkopolskie,poznański,TARNOWO PODGÓRNE (GMINA WIEJSK,DS1,PS1.2.5,21600,82800,52.463414,16.657493,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID05861,"ID05861,warszawa-bobrowiecka-10-lok-u7",06:00,23:00,Warszawa,Bobrowiecka 10 lok. U7,00-728,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.5.2,21600,82800,52.198244,21.046927,"BIH,DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08808,"ID08808,pinczow-ul-siedmiu-zrodel-8",06:00,23:00,Pińczów,ul. Siedmiu Źródeł 8,28-400,Świętokrzyskie,pińczowski,PIŃCZÓW (GMINA MIEJSKO-WIEJSKA,DS10,PS10.1.3,21600,82800,50.515168,20.540721,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08844,"ID08844,sroda-wielkopolska-ul-dabrowskiego-9",06:00,23:00,Środa Wielkopolska,ul. Dąbrowskiego 9,63-000,Wielkopolskie,średzki (woj. wielkopolskie),ŚRODA WIELKOPOLSKA (GMINA MIEJ,DS1,PS1.6.1,21600,82800,52.228531,17.277322,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02725,"ID02725,sulecin-ul-kilinskiego-1a",06:00,23:00,Sulęcin,ul. Kilińskiego 1a,69-200,Lubuskie,sulęciński,SULĘCIN (GMINA MIEJSKO-WIEJSKA,DS2,PS2.5.5,21600,82800,52.441948,15.113864,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID02729,"ID02729,pila-ul-bydgoska-34d",06:00,23:00,Piła,ul. Bydgoska 34d,64-920,Wielkopolskie,pilski,PIŁA (GMINA MIEJSKA),DS2,PS2.4.6,21600,82800,53.153483,16.749549,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03145,"ID03145,ksawerow-ul-jana-pawla-ii-2",06:00,23:00,Ksawerów,ul. Jana Pawła II 2,95-054,Łódzkie,pabianicki,KSAWERÓW (GMINA WIEJSKA),DS6,PS6.4.6,21600,82800,51.682951,19.402459,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID03478,"ID03478,warszawa-lanciego-16-192",06:00,23:00,Warszawa,Lanciego 16/192,02-792,Mazowieckie,Warszawa,"WARSZAWA (GMINA MIEJSKA, MIAST",DS5,PS5.5.4,21600,82800,52.146301,21.056329,"BIH,DEN,DKM,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
ID08865,"ID08865,pabianice-ul-warynskiego-2-lok-2",06:00,23:00,Pabianice,ul. Waryńskiego 2 LOK. 2,95-200,Łódzkie,pabianicki,PABIANICE (GMINA MIEJSKA),DS6,PS6.4.3,21600,82800,51.66441,19.349213,"BIH,DEN,GSM,KPO,LOT,ODP,PAC,RAC,REJ,TER,ZBC"
